prod_cycle,base_id,color,start,end
2878,15734,2,112.634,168.634
2878,15735,2,135.379,264.979
2878,15736,2,151.696,207.696
2879,15737,1,9.975,64.675
2879,15738,1,31.985,87.985
2879,15739,2,41.161,170.761
2879,15740,2,57.506,113.506
2879,15741,0,66.92,121.62
2880,15742,1,14.278,68.978
2880,15743,0,26.201,117.701
2880,15744,0,38.408,166.708
2881,15745,1,14.82,69.52
2881,15746,1,36.127,92.127
2881,15747,0,55.938,110.638
2881,15748,2,65.009,121.009
2881,15749,0,78.341,243.441
2881,15750,0,96.333,151.033
2881,15751,1,108.198,164.198
2881,15752,0,118.251,283.351
2881,15753,0,146.05,200.75
2882,15754,0,7.889,62.589
2882,15755,0,23.731,115.231
2883,15756,0,29.322,84.022
2884,15757,0,0.104,54.804
2884,15758,0,27.711,82.411
2884,15759,2,37.288,93.288
2884,15760,0,60.778,115.478
2884,15761,1,84.809,140.809
2884,15762,2,100.947,193.747
2885,15763,0,13.96,68.66
2885,15764,0,47.221,101.921
2885,15765,0,64.559,303.259
2885,15766,2,78.37,134.37
2885,15767,1,96.382,151.082
2885,15768,1,131.346,186.046
2885,15769,0,155.148,393.848
2885,15770,1,170.802,225.502
2885,15771,0,182.689,347.789
2885,15772,0,207.291,261.991
2886,15773,1,9.029,63.729
2887,15774,0,7.352,62.052
2887,15775,0,33.029,87.729
2887,15776,2,47.225,103.225
2887,15777,1,72.698,127.398
2887,15778,1,81.22,137.22
2887,15779,1,100.869,155.569
2887,15780,0,125.835,217.335
2887,15781,1,135.561,190.261
2887,15782,0,175.355,266.855
2888,15783,2,3.851,59.851
2888,15784,0,24.074,78.774
2888,15785,0,63.065,117.765
2888,15786,2,74.857,130.857
2889,15787,1,8.84,63.54
2889,15788,2,18.064,74.064
2889,15789,0,27.146,118.646
2890,15790,0,3.585,58.285
2890,15791,0,15.615,217.515
2890,15792,0,32.504,87.204
2890,15793,0,45.548,173.848
2890,15794,1,60.011,114.711
2890,15795,1,68.513,124.513
2890,15796,0,89.124,143.824
2891,15797,1,2.206,56.906
2891,15798,1,30.471,85.171
2891,15799,0,59.419,114.119
2891,15800,2,74.886,130.886
2891,15801,2,88.168,180.968
2891,15802,1,109.279,163.979
2891,15803,2,130.728,223.528
2892,15804,2,17.766,73.766
2892,15805,2,25.788,155.388
2892,15806,2,59.447,115.447
2893,15807,0,14.345,69.045
2893,15808,1,37.942,93.942
2893,15809,1,63.407,118.107
2893,15810,2,79.352,135.352
2893,15811,1,107.048,161.748
2893,15812,2,115.469,171.469
2893,15813,2,124.267,253.867
2893,15814,1,137.809,192.509
2893,15815,1,154.796,210.796
2894,15816,1,12.077,66.777
2894,15817,0,34.86,163.16
2894,15818,0,63.815,118.515
2894,15819,2,75.882,131.882
2894,15820,1,86.266,179.066
2895,15821,2,17.338,73.338
2896,15822,0,18.065,72.765
2896,15823,0,33.65,125.15
2896,15824,1,44.647,99.347
2896,15825,0,66.801,158.301
2896,15826,1,78.053,134.053
2896,15827,2,94.036,297.236
2896,15828,1,115.029,171.029
2896,15829,0,127.144,218.644
2896,15830,2,144.954,200.954
2896,15831,2,162.435,255.235
2897,15832,0,5.878,60.578
2897,15833,0,26.461,228.361
2897,15834,2,36.051,92.051
2897,15835,1,54.22,108.92
2897,15836,0,62.596,190.896
2897,15837,2,75.453,131.453
2897,15838,1,88.326,143.026
2898,15839,2,2.932,58.932
2898,15840,2,37.335,93.335
2898,15841,1,50.01,104.71
2898,15842,0,59.478,224.578
2898,15843,1,81.633,136.333
2898,15844,2,98.274,154.274
2898,15845,1,126.625,181.325
2898,15846,1,134.816,190.816
2899,15847,1,2.368,57.068
2899,15848,0,19.378,110.878
2899,15849,2,36.364,92.364
2899,15850,2,44.491,247.691
2899,15851,1,64.857,120.857
2899,15852,2,84.112,287.312
2899,15853,1,93.063,147.763
2899,15854,1,104.16,160.16
2899,15855,2,116.007,208.807
2900,15856,0,6.817,61.517
2901,15857,2,11.846,67.846
2901,15858,0,44.287,98.987
2901,15859,2,59.761,115.761
2901,15860,0,74.107,128.807
2901,15861,2,87.134,143.134
2902,15862,2,12.221,68.221
2902,15863,1,31.104,85.804
2902,15864,2,57.132,113.132
2902,15865,1,78.454,133.154
2902,15866,1,112.802,167.502
2903,15867,0,5.623,60.323
2903,15868,0,26.11,117.61
2903,15869,0,34.289,88.989
2904,15870,1,8.743,63.443
2904,15871,0,23.841,152.141
2904,15872,0,38.476,93.176
2904,15873,2,53.495,109.495
2904,15874,2,82.912,138.912
2904,15875,2,99.356,228.956
2904,15876,1,111.069,167.069
2904,15877,0,137.256,191.956
2904,15878,1,182.884,237.584
2904,15879,2,199.782,255.782
2905,15880,2,8.46,64.46
2906,15881,2,3.261,59.261
2906,15882,2,26.528,119.328
2906,15883,0,45.489,100.189
2906,15884,1,70.142,161.642
2906,15885,2,89.347,145.347
2906,15886,0,108.316,236.616
2906,15887,2,125.282,181.282
2906,15888,1,139.828,194.528
2907,15889,2,14.895,70.895
2907,15890,2,37.14,203.54
2907,15891,2,55.131,111.131
2907,15892,0,69.196,123.896
2907,15893,1,83.84,139.84
2907,15894,0,97.884,152.584
2907,15895,2,110.076,166.076
2908,15896,0,5.889,60.589
2908,15897,2,22.052,78.052
2908,15898,0,44.973,99.673
2909,15899,1,15.037,69.737
2909,15900,2,44.84,100.84
2909,15901,2,57.557,187.157
2909,15902,2,66.183,232.583
2909,15903,0,83.033,137.733
2909,15904,2,92.666,148.666
2909,15905,0,115.478,170.178
2910,15906,0,0.408,55.108
2910,15907,0,17.486,108.986
2910,15908,2,29.722,85.722
2910,15909,0,68.134,159.634
2911,15910,1,12.223,66.923
2911,15911,1,25.714,81.714
2911,15912,0,38.018,92.718
2911,15913,0,54.72,256.62
2911,15914,2,76.363,132.363
2911,15915,0,84.632,212.932
2911,15916,0,93.903,295.803
2911,15917,0,115.364,170.064
2911,15918,2,141.208,197.208
2912,15919,0,14.873,69.573
2912,15920,0,29.651,121.151
2912,15921,2,48.131,104.131
2912,15922,2,60.322,153.122
2913,15923,2,18.892,74.892
2913,15924,2,31.525,197.925
2913,15925,2,56.285,112.285
2913,15926,1,84.837,139.537
2913,15927,2,102.779,158.779
2913,15928,1,116.889,171.589
2913,15929,1,127.453,218.953
2914,15930,0,9.401,64.101
2914,15931,0,28.135,119.635
2914,15932,1,36.283,90.983
2914,15933,0,51.547,179.847
2915,15934,0,4.447,59.147
2916,15935,0,7.677,62.377
2916,15936,2,22.304,78.304
2917,15937,2,2.02,58.02
2917,15938,0,20.488,75.188
2918,15939,0,3.78,58.48
2918,15940,1,12.548,68.548
2918,15941,0,23.222,151.522
2918,15942,1,48.46,103.16
2918,15943,0,64.209,192.509
2919,15944,0,2.68,57.38
2920,15945,2,22.441,78.441
2920,15946,2,34.885,164.485
2920,15947,2,57.912,113.912
2920,15948,0,85.934,140.634
2920,15949,0,117.811,172.511
2920,15950,1,135.981,191.981
2920,15951,0,169.186,223.886
2920,15952,0,190.551,318.851
2920,15953,0,204.383,259.083
2920,15954,2,220.686,276.686
2921,15955,0,19.577,74.277
2921,15956,0,32.911,161.211
2921,15957,2,50.069,106.069
2921,15958,1,59.778,114.478
2921,15959,2,74.587,204.187
2922,15960,2,1.587,57.587
2923,15961,2,10.16,66.16
2923,15962,1,25.902,80.602
2924,15963,1,3.251,57.951
2924,15964,2,13.669,69.669
2925,15965,1,8.563,63.263
2925,15966,1,31.504,87.504
2925,15967,0,41.941,96.641
2926,15968,2,12.149,68.149
2926,15969,1,34.387,89.087
2926,15970,1,45.035,101.035
2927,15971,1,18.043,72.743
2927,15972,1,35.438,91.438
2927,15973,0,55.176,109.876
2927,15974,0,72.806,164.306
2928,15975,2,3.31,59.31
2928,15976,2,25.613,118.413
2928,15977,1,45.126,99.826
2928,15978,0,58.458,186.758
2928,15979,0,83.83,138.53
2929,15980,2,4.561,60.561
2929,15981,0,13.349,68.049
2929,15982,2,25.438,118.238
2929,15983,0,40.693,95.393
2929,15984,0,58.785,187.085
2929,15985,1,83.738,138.438
2930,15986,1,7.386,62.086
2930,15987,2,20.42,76.42
2930,15988,0,32.363,197.463
2930,15989,1,49.96,104.66
2930,15990,1,62.143,118.143
2930,15991,1,77.841,132.541
2930,15992,0,90.355,255.455
2930,15993,1,102.99,157.69
2931,15994,2,8.892,64.892
2931,15995,1,31.053,85.753
2931,15996,1,55.793,111.793
2931,15997,1,70.278,124.978
2931,15998,1,80.837,136.837
2931,15999,1,105.858,160.558
2931,16000,1,128.23,184.23
2931,16001,2,137.249,230.049
2932,16002,2,27.374,83.374
2932,16003,0,36.469,91.169
2933,16004,1,0.423,55.123
2933,16005,0,17.458,108.958
2933,16006,1,26.632,81.332
2933,16007,0,43.505,135.005
2933,16008,2,58.022,150.822
2934,16009,0,0.452,55.152
2934,16010,1,11.991,67.991
2934,16011,0,24.556,189.656
2934,16012,0,43.617,98.317
2934,16013,2,55.595,111.595
2934,16014,0,64.573,229.673
2934,16015,2,92.958,148.958
2934,16016,0,118.743,247.043
2935,16017,1,2.009,56.709
2935,16018,1,22.138,78.138
2935,16019,0,37.027,91.727
2935,16020,2,49.591,105.591
2935,16021,2,64.207,193.807
2935,16022,2,82.567,138.567
2935,16023,2,107.93,163.93
2935,16024,2,120.782,250.382
2935,16025,2,130.063,222.863
2936,16026,2,8.074,64.074
2937,16027,1,10.582,65.282
2937,16028,1,20.662,76.662
2937,16029,2,42.245,135.045
2937,16030,2,51.326,107.326
2937,16031,0,61.554,116.254
2937,16032,0,77.67,205.97
2937,16033,1,96.382,151.082
2937,16034,2,113.67,169.67
2937,16035,1,126.053,180.753
2937,16036,0,136.013,264.313
2938,16037,1,3.88,58.58
2938,16038,2,13.992,69.992
2938,16039,2,23.45,116.25
2938,16040,1,36.485,91.185
2938,16041,1,84.383,139.083
2939,16042,2,10.197,66.197
2939,16043,2,18.382,184.782
2939,16044,2,28.858,158.458
2939,16045,0,37.091,91.791
2939,16046,1,48.672,104.672
2939,16047,2,73.803,129.803
2939,16048,2,90.378,219.978
2940,16049,2,20.54,76.54
2940,16050,2,34.24,163.84
2940,16051,2,49.497,105.497
2940,16052,2,64.588,194.188
2940,16053,2,78.12,134.12
2940,16054,0,94.761,149.461
2940,16055,2,111.976,241.576
2940,16056,1,122.524,177.224
2940,16057,2,163.151,292.751
2941,16058,1,5.358,60.058
2941,16059,2,25.928,81.928
2941,16060,1,37.59,92.29
2941,16061,1,62.074,118.074
2941,16062,1,79.152,133.852
2942,16063,1,7.04,61.74
2942,16064,1,23.205,79.205
2942,16065,0,39.464,94.164
2943,16066,1,11.51,66.21
2943,16067,1,27.402,83.402
2943,16068,1,45.856,100.556
2943,16069,2,76.729,132.729
2944,16070,1,7.47,62.17
2944,16071,0,20.007,185.107
2944,16072,2,31.414,87.414
2944,16073,1,55.79,110.49
2944,16074,0,74.428,202.728
2944,16075,2,87.367,143.367
2945,16076,1,0.915,55.615
2945,16077,1,16.831,72.831
2946,16078,0,15.76,70.46
2947,16079,2,24.131,80.131
2947,16080,0,36.377,91.077
2947,16081,1,63.428,118.128
2947,16082,1,85.96,141.96
2947,16083,1,101.391,156.091
2947,16084,1,137.088,191.788
2947,16085,1,156.66,212.66
2947,16086,1,188.334,243.034
2948,16087,1,0.712,55.412
2948,16088,2,28.937,84.937
2948,16089,2,43.154,135.954
2948,16090,0,58.496,113.196
2948,16091,1,85.734,214.034
2948,16092,0,99.851,228.151
2948,16093,0,121.589,176.289
2948,16094,0,140.971,269.271
2948,16095,2,161.942,254.742
2949,16096,2,6.946,62.946
2949,16097,2,30.481,123.281
2949,16098,0,52.657,107.357
2949,16099,2,90.667,183.467
2949,16100,1,105.739,160.439
2949,16101,2,129.32,222.12
2949,16102,1,151.91,206.61
2949,16103,1,186.516,241.216
2949,16104,0,200.768,292.268
2949,16105,2,214.324,270.324
2950,16106,2,7.452,63.452
2950,16107,1,19.897,74.597
2950,16108,2,57.973,113.973
2950,16109,0,69.675,124.375
2951,16110,0,5.4,60.1
2951,16111,0,41.035,95.735
2951,16112,1,54.409,110.409
2951,16113,0,85.054,139.754
2951,16114,0,98.732,190.232
2952,16115,1,5.275,59.975
2952,16116,0,15.92,217.82
2952,16117,1,35.838,90.538
2952,16118,1,45.509,101.509
2952,16119,0,57.538,259.438
2952,16120,0,80.564,135.264
2952,16121,1,100.306,156.306
2952,16122,1,125.008,179.708
2952,16123,1,133.664,189.664
2953,16124,1,5.888,60.588
2953,16125,2,15.61,71.61
2953,16126,1,36.648,91.348
2953,16127,1,54.718,110.718
2953,16128,1,68.014,122.714
2953,16129,1,81.775,137.775
2953,16130,1,103.415,158.115
2953,16131,1,119.719,175.719
2953,16132,2,129.659,222.459
2954,16133,2,11.248,67.248
2954,16134,2,37.107,93.107
2954,16135,0,54.583,109.283
2954,16136,2,66.615,122.615
2954,16137,0,88.639,143.339
2954,16138,0,112.856,204.356
2954,16139,1,123.286,177.986
2954,16140,0,136.443,264.743
2954,16141,0,147.704,239.204
2955,16142,0,4.049,58.749
2955,16143,2,12.824,68.824
2955,16144,1,41.196,95.896
2955,16145,0,64.954,193.254
2955,16146,2,73.217,129.217
2955,16147,0,88.947,143.647
2955,16148,1,108.366,164.366
2955,16149,2,140.017,232.817
2955,16150,1,156.432,247.932
2955,16151,2,180.424,273.224
2956,16152,2,10.792,66.792
2956,16153,2,22.749,189.149
2956,16154,0,43.332,98.032
2956,16155,1,52.182,108.182
2956,16156,0,65.878,230.978
2956,16157,0,94.65,149.35
2956,16158,2,106.065,198.865
2957,16159,2,7.55,63.55
2957,16160,1,18.09,72.79
2957,16161,2,29.687,196.087
2957,16162,2,50.758,106.758
2957,16163,1,66.461,121.161
2957,16164,2,75.187,167.987
2957,16165,2,84.206,140.206
2957,16166,0,105.113,159.813
2957,16167,1,119.823,248.123
2957,16168,1,144.264,235.764
2958,16169,1,7.309,62.009
2958,16170,0,16.816,108.316
2958,16171,1,27.491,83.491
2958,16172,2,50.81,217.21
2958,16173,2,69.102,125.102
2958,16174,0,79.682,134.382
2958,16175,2,92.695,259.095
2958,16176,0,105.115,159.815
2958,16177,1,113.668,169.668
2959,16178,1,3.457,58.157
2959,16179,2,17.28,73.28
2959,16180,2,26.304,119.104
2960,16181,0,9.545,64.245
2960,16182,2,22.84,78.84
2960,16183,2,31.719,124.519
2960,16184,2,71.253,164.053
2960,16185,2,92.106,221.706
2960,16186,1,101.119,155.819
2960,16187,0,119.232,210.732
2960,16188,1,128.275,182.975
2961,16189,2,4.013,60.013
2962,16190,2,11.362,67.362
2962,16191,2,27.147,119.947
2962,16192,1,47.414,102.114
2962,16193,0,70.828,199.128
2962,16194,2,89.032,145.032
2962,16195,0,105.029,159.729
2962,16196,2,125.029,181.029
2963,16197,1,18.019,72.719
2964,16198,2,6.468,62.468
2964,16199,0,16.372,71.072
2964,16200,2,26.69,156.29
2964,16201,2,48.581,104.581
2964,16202,1,72.115,126.815
2965,16203,0,8.407,63.107
2965,16204,2,29.505,85.505
2966,16205,0,12.062,66.762
2966,16206,2,29.432,85.432
2966,16207,0,42.952,97.652
2966,16208,1,62.098,118.098
2966,16209,0,85.98,140.68
2966,16210,2,113.723,169.723
2966,16211,1,124.158,178.858
2966,16212,0,136.201,264.501
2966,16213,0,164.45,219.15
2967,16214,2,7.829,63.829
2967,16215,0,18.228,72.928
2967,16216,1,32.046,123.546
2968,16217,1,11.865,66.565
2968,16218,0,32.91,124.41
2968,16219,2,46.837,102.837
2969,16220,0,8.968,63.668
2969,16221,0,21.571,149.871
2969,16222,2,55.372,111.372
2969,16223,2,69.7,199.3
2969,16224,1,86.152,140.852
2969,16225,2,96.019,188.819
2969,16226,2,119.66,249.26
2970,16227,2,18.97,74.97
2970,16228,2,29.634,122.434
2970,16229,1,57.165,111.865
2971,16230,2,13.86,69.86
2971,16231,1,28.342,83.042
2971,16232,2,55.323,111.323
2971,16233,2,79.237,172.037
2971,16234,0,98.564,153.264
2971,16235,2,118.249,211.049
2971,16236,0,128.267,182.967
2972,16237,2,6.347,62.347
2972,16238,0,20.458,75.158
2972,16239,1,35.952,91.952
2973,16240,0,3.968,58.668
2973,16241,0,20.344,295.844
2973,16242,1,34.513,89.213
2973,16243,2,62.512,118.512
2973,16244,0,73.876,128.576
2973,16245,0,93.362,258.462
2973,16246,2,105.258,161.258
2973,16247,0,119.614,174.314
2973,16248,2,133.855,189.855
2973,16249,1,145.945,200.645
2974,16250,2,12.331,68.331
2975,16251,1,15.615,70.315
2975,16252,2,30.433,86.433
2975,16253,0,54.351,109.051
2975,16254,1,66.901,122.901
2975,16255,2,76.628,169.428
2976,16256,0,6.13,60.83
2976,16257,1,23.291,79.291
2976,16258,1,41.037,95.737
2976,16259,1,53.382,109.382
2976,16260,1,68.291,122.991
2976,16261,2,85.502,141.502
2976,16262,2,108.502,201.302
2977,16263,0,6.602,61.302
2977,16264,1,24.26,80.26
2978,16265,1,0.636,55.336
2978,16266,0,11.006,212.906
2978,16267,0,27.222,81.922
2978,16268,0,46.943,175.243
2978,16269,0,55.261,109.961
2978,16270,1,83.326,138.026
2979,16271,2,11.84,67.84
2979,16272,0,30.002,84.702
2979,16273,0,43.049,134.549
2979,16274,2,53.727,109.727
2979,16275,2,65.533,195.133
2979,16276,1,87.963,143.963
2980,16277,1,3.167,57.867
2980,16278,2,21.066,77.066
2980,16279,2,51.658,107.658
2980,16280,0,76.511,131.211
2980,16281,2,84.809,140.809
2980,16282,2,102.231,195.031
2981,16283,0,12.672,67.372
2981,16284,1,54.204,108.904
2981,16285,0,70.657,162.157
2982,16286,1,13.892,68.592
2982,16287,1,25.422,81.422
2982,16288,1,41.153,95.853
2982,16289,1,51.52,107.52
2982,16290,1,70.542,125.242
2982,16291,1,85.945,141.945
2982,16292,0,107.762,162.462
2982,16293,2,127.181,183.181
2982,16294,2,145.831,238.631
2983,16295,2,5.222,61.222
2983,16296,1,22.576,77.276
2983,16297,2,38.534,94.534
2983,16298,0,60.496,115.196
2983,16299,0,79.385,207.685
2983,16300,1,91.895,146.595
2983,16301,0,117.865,172.565
2983,16302,1,127.277,183.277
2983,16303,0,140.526,268.826
2984,16304,0,2.743,57.443
2984,16305,0,17.056,145.356
2984,16306,1,42.254,96.954
2984,16307,0,57.389,259.289
2984,16308,2,76.231,132.231
2984,16309,2,97.075,189.875
2984,16310,0,125.355,180.055
2984,16311,1,140.757,270.357
2984,16312,2,166.047,222.047
2984,16313,0,174.056,302.356
2985,16314,0,1.939,56.639
2986,16315,1,1.104,55.804
2986,16316,1,30.115,84.815
2986,16317,0,43.186,245.086
2986,16318,0,68.706,123.406
2986,16319,0,78.327,169.827
2986,16320,2,97.052,153.052
2986,16321,2,112.883,205.683
2987,16322,0,19.366,74.066
2987,16323,0,31.041,122.541
2988,16324,0,4.834,59.534
2988,16325,0,13.465,104.965
2989,16326,2,0.54,56.54
2989,16327,2,9.632,102.432
2989,16328,1,20.807,75.507
2989,16329,2,52.997,145.797
2989,16330,2,70.378,236.778
2989,16331,1,82.374,137.074
2989,16332,1,105.891,198.691
2989,16333,1,126.935,181.635
2990,16334,0,19.505,74.205
2990,16335,2,28.515,84.515
2990,16336,0,45.37,100.07
2990,16337,1,56.898,112.898
2990,16338,2,83.223,139.223
2991,16339,1,3.75,58.45
2991,16340,0,24.439,226.339
2991,16341,2,33.919,89.919
2991,16342,2,45.293,138.093
2991,16343,0,55.8,110.5
2991,16344,0,76.914,315.614
2991,16345,1,92.869,147.569
2991,16346,1,131.338,186.038
2991,16347,0,144.824,273.124
2992,16348,0,9.124,63.824
2992,16349,1,19.595,75.595
2992,16350,0,29.48,231.38
2992,16351,2,39.981,132.781
2992,16352,0,54.186,108.886
2992,16353,0,68.529,196.829
2992,16354,1,88.148,142.848
2992,16355,1,116.388,171.088
2992,16356,2,129.613,185.613
2993,16357,0,10.793,65.493
2993,16358,2,25.567,81.567
2993,16359,2,58.373,114.373
2993,16360,0,84.912,139.612
2993,16361,0,100.194,228.494
2993,16362,1,117.06,171.76
2993,16363,1,146.04,200.74
2993,16364,0,156.508,284.808
2994,16365,1,29.104,83.804
2995,16366,2,1.488,57.488
2995,16367,1,40.984,95.684
2996,16368,2,5.15,61.15
2996,16369,2,15.33,108.13
2996,16370,0,43.592,98.292
2997,16371,2,10.162,66.162
2997,16372,1,20.54,75.24
2997,16373,2,61.344,117.344
2997,16374,2,87.139,143.139
2997,16375,1,97.37,152.07
2997,16376,0,114.169,242.469
2997,16377,1,131.259,185.959
2997,16378,1,142.557,198.557
2997,16379,2,160.955,253.755
2997,16380,2,170.153,226.153
2998,16381,0,8.695,63.395
2998,16382,0,28.755,120.255
2998,16383,2,45.966,101.966
2998,16384,1,70.299,161.799
2998,16385,2,90.516,146.516
2998,16386,2,100.498,193.298
2998,16387,0,123.544,215.044
2999,16388,2,11.612,67.612
2999,16389,0,32.018,86.718
2999,16390,0,42.064,170.364
2999,16391,1,63.562,118.262
3000,16392,1,1.968,56.668
3000,16393,0,10.006,101.506
3000,16394,2,33.385,89.385
3000,16395,2,59.668,115.668
3000,16396,1,84.453,139.153
3000,16397,0,94.015,222.315
3000,16398,1,103.905,159.905
3000,16399,0,126.841,181.541
3001,16400,2,2.131,58.131
3001,16401,2,11.526,104.326
3001,16402,1,36.379,91.079
3001,16403,1,54.523,146.023
3001,16404,2,70.046,162.846
3002,16405,1,6.387,61.087
3002,16406,1,24.53,80.53
3002,16407,2,51.572,107.572
3002,16408,1,75.509,130.209
3002,16409,0,84.975,250.075
3002,16410,2,98.004,154.004
3002,16411,1,120.166,174.866
3002,16412,1,133.386,189.386
3002,16413,0,145.433,200.133
3002,16414,1,160.066,216.066
3003,16415,1,7.794,62.494
3003,16416,2,19.902,75.902
3003,16417,0,28.787,230.687
3003,16418,2,52.839,108.839
3003,16419,1,61.016,152.516
3003,16420,2,70.178,273.378
3003,16421,2,88.735,144.735
3003,16422,0,101.458,192.958
3004,16423,1,1.531,56.231
3004,16424,0,11.963,103.463
3004,16425,1,23.819,79.819
3004,16426,2,36.176,202.576
3004,16427,2,48.44,141.24
3004,16428,1,59.467,115.467
3005,16429,1,18.988,73.688
3005,16430,0,36.862,128.362
3006,16431,1,18.996,73.696
3006,16432,0,31.253,159.553
3006,16433,0,48.789,103.489
3006,16434,2,71.88,127.88
3007,16435,1,2.912,57.612
3008,16436,2,18.376,74.376
3008,16437,0,30.154,84.854
3008,16438,0,40.344,205.444
3008,16439,0,67.833,122.533
3008,16440,0,85.475,250.575
3008,16441,0,102.889,157.589
3008,16442,2,111.084,167.084
3008,16443,0,126.318,291.418
3009,16444,1,13.189,67.889
3009,16445,2,21.26,77.26
3009,16446,1,53.238,107.938
3010,16447,2,5.906,61.906
3010,16448,1,28.85,83.55
3010,16449,2,42.798,98.798
3010,16450,2,68.156,124.156
3010,16451,2,85.431,178.231
3010,16452,0,101.875,156.575
3011,16453,1,2.816,57.516
3011,16454,0,24.201,152.501
3011,16455,0,35.599,90.299
3011,16456,2,59.465,115.465
3011,16457,2,88.773,144.773
3011,16458,2,102.108,231.708
3011,16459,0,118.489,173.189
3011,16460,2,129.511,185.511
3011,16461,1,158.257,212.957
3012,16462,2,3.792,59.792
3012,16463,1,13.164,67.864
3013,16464,0,3.663,58.363
3013,16465,2,27.71,83.71
3013,16466,0,50.97,105.67
3013,16467,0,68.726,233.826
3013,16468,1,89.384,144.084
3013,16469,0,98.96,190.46
3014,16470,1,0.362,55.062
3014,16471,2,26.579,82.579
3014,16472,1,45.297,99.997
3015,16473,0,7.2,61.9
3015,16474,1,32.263,86.963
3015,16475,1,43.456,99.456
3015,16476,2,71.968,127.968
3015,16477,0,87.159,141.859
3016,16478,1,4.333,59.033
3016,16479,1,16.136,72.136
3016,16480,0,33.018,87.718
3016,16481,2,60.031,116.031
3017,16482,2,12.973,68.973
3017,16483,2,27.201,120.001
3017,16484,2,35.666,165.266
3017,16485,0,49.115,103.815
3018,16486,2,8.877,64.877
3018,16487,2,23.014,115.814
3019,16488,2,11.944,67.944
3020,16489,2,15.822,71.822
3021,16490,1,7.049,61.749
3021,16491,2,15.718,71.718
3021,16492,2,25.3,191.7
3021,16493,0,34.34,89.04
3021,16494,2,44.412,100.412
3021,16495,2,66.008,232.408
3021,16496,1,74.15,128.85
3021,16497,1,89.907,145.907
3021,16498,2,105.425,271.825
3022,16499,1,12.873,67.573
3023,16500,2,7.154,63.154
3023,16501,0,24.335,79.035
3023,16502,0,50.413,105.113
3023,16503,0,79.315,134.015
3023,16504,1,96.462,152.462
3024,16505,2,5.706,61.706
3024,16506,0,29.695,84.395
3024,16507,1,41.887,97.887
3024,16508,0,54.923,109.623
3024,16509,1,65.121,156.621
3024,16510,2,86.077,142.077
3024,16511,0,121.15,249.45
3024,16512,0,142.124,196.824
3025,16513,2,16.564,72.564
3025,16514,2,26.131,155.731
3025,16515,1,45.187,99.887
3025,16516,1,59.681,115.681
3025,16517,0,79.256,133.956
3025,16518,1,121.464,176.164
3025,16519,1,137.215,193.215
3025,16520,2,151.254,244.054
3026,16521,2,10.583,66.583
3026,16522,1,21.699,76.399
3026,16523,0,52.23,106.93
3026,16524,0,61.02,189.32
3026,16525,2,69.2,125.2
3026,16526,1,81.97,136.67
3027,16527,2,7.898,63.898
3027,16528,2,26.545,119.345
3027,16529,0,49.517,104.217
3027,16530,1,63.741,156.541
3027,16531,1,84.902,139.602
3027,16532,0,105.804,197.304
3027,16533,2,122.571,215.371
3027,16534,2,132.11,188.11
3027,16535,2,143.891,273.491
3028,16536,2,10.206,66.206
3028,16537,0,25.544,80.244
3028,16538,0,34.408,162.708
3028,16539,0,69.136,123.836
3028,16540,1,85.264,141.264
3029,16541,2,0.959,56.959
3029,16542,1,18.727,73.427
3029,16543,0,41.197,206.297
3029,16544,0,53.61,108.31
3029,16545,0,65.125,230.225
3029,16546,0,87.003,141.703
3029,16547,2,110.262,166.262
3029,16548,2,128.353,221.153
3030,16549,2,1.295,57.295
3030,16550,2,24.358,117.158
3030,16551,0,48.095,102.795
3030,16552,1,61.692,154.492
3030,16553,0,73.914,128.614
3030,16554,2,102.916,195.716
3030,16555,0,120.131,174.831
3030,16556,1,145.162,236.662
3031,16557,0,15.755,70.455
3031,16558,0,28.182,119.682
3031,16559,2,42.442,98.442
3032,16560,0,0.962,55.662
3032,16561,2,32.993,88.993
3032,16562,1,53.794,108.494
3032,16563,1,64.194,120.194
3032,16564,1,95.482,150.182
3032,16565,1,122.765,177.465
3032,16566,0,142.923,234.423
3033,16567,1,14.133,68.833
3034,16568,1,16.746,71.446
3034,16569,0,27.447,192.547
3034,16570,0,39.169,167.469
3034,16571,1,57.095,111.795
3034,16572,0,82.167,136.867
3034,16573,0,102.83,231.13
3035,16574,2,4.178,60.178
3035,16575,1,20.074,74.774
3035,16576,2,28.936,121.736
3035,16577,1,47.09,101.79
3035,16578,2,71.193,163.993
3036,16579,2,0.183,56.183
3036,16580,2,11.413,141.013
3036,16581,1,43.311,98.011
3036,16582,2,55.137,184.737
3036,16583,2,76.831,132.831
3036,16584,2,100.677,267.077
3036,16585,1,120.819,175.519
3036,16586,0,150.976,205.676
3036,16587,1,168.055,224.055
3037,16588,0,19.472,74.172
3037,16589,2,41.723,97.723
3038,16590,0,2.829,57.529
3038,16591,2,31.698,87.698
3038,16592,1,50.735,105.435
3038,16593,2,64.858,120.858
3038,16594,1,88.8,143.5
3038,16595,2,112.449,168.449
3038,16596,0,130.617,185.317
3038,16597,2,142.016,198.016
3038,16598,1,167.476,222.176
3038,16599,1,175.651,231.651
3039,16600,2,8.287,64.287
3039,16601,1,21.39,76.09
3039,16602,2,34.461,90.461
3039,16603,2,66.232,122.232
3039,16604,1,88.008,142.708
3039,16605,1,105.716,161.716
3039,16606,0,118.61,173.31
